IATA,Continent,Latitude,Longitude
SQH,Asia,21.21699905395508,104.03299713134766
TKF,North America,39.3199996948,-120.13999939
FRJ,Europe,43.4175,6.7357
GEX,Oceania,-38.22499847412109,144.33299255371094
LVM,North America,45.6994018555,-110.447998047
GMV,North America,37.0167007446,-110.200996399
JRA,North America,40.754501,-74.007103
LAL,North America,27.988899,-82.018602
SYH,Asia,27.8112,86.7124
RBK,North America,33.5741996765,-117.127998352
FNU,Europe,39.895308,8.642661
MYQ,Asia,12.23,76.655833
MGY,North America,39.5890007019,-84.224899292
FDY,North America,41.0135002136,-83.66870117190001
PEA,Oceania,-35.7558462874,137.962875366
EMP,Europe,38.3320999146,-96.1912002563
HYC,Europe,51.6116981506,-0.8083329796790001
BBP,Europe,50.6781005859,-1.10943996906
SPF,North America,44.48030090332,-103.78299713135
QYD,Europe,54.57970047,18.51720047
OLV,North America,34.9786987305,-89.78690338130001
KNA,South America,-32.9496,-71.4786
ONQ,Asia,41.506401062,32.0886001587
BJC,North America,39.90879822,-105.1169968
SLE,North America,44.90950012,-123.0029984
UTM,North America,34.680999755859,-90.346702575684
ZKB,Africa,-8.524999618530273,30.663000106811523
LND,Europe,42.8152008057,-108.730003357
MWC,North America,43.110401,-88.034401
JVL,North America,42.620300293,-89.0416030884
LZU,North America,33.97809982,-83.96240234
BWG,North America,36.9645004272,-86.41970062259999
RVS,North America,36.039600372314,-95.984596252441
NHD,Asia,25.0268001556,55.3661994934
KGO,Europe,48.54280090332031,32.28499984741211
DBB,Africa,30.92449951171875,28.46139907836914
BCE,North America,37.706401825,-112.144996643
CKL,Asia,55.8783,38.061699
TCZ,Asia,24.9380555556,98.4858333333
UKS,Europe,44.688999176,33.570999145500004
OAZ,Asia,31.8638000488,64.2246017456
JCI,North America,38.8308982849,-94.890296936
ESN,North America,38.8041992188,-76.06900024410001
HMR,Europe,60.81809997558594,11.067999839782717
MYV,North America,39.09780121,-121.5699997
DUC,North America,34.47090149,-97.9598999
UVA,North America,29.2112998962,-99.743598938
LOT,North America,41.6072998,-88.09619904
CCR,North America,37.9897003174,-122.056999207
OCA,North America,25.325399398804,-80.274803161621
YUS,Asia,32.836388888900004,97.0363888889
HIA,Asia,33.7908333333,119.125
YOO,North America,43.922798,-78.894997
LHA,Europe,48.3693008423,7.82772016525
NYW,Asia,22.221638,95.093479
ATO,North America,39.2109985352,-82.23139953610001
SGH,North America,39.840301513672,-83.840202331543
HEX,North America,18.4696998596,-69.9693984985
CDA,Oceania,-12.903300285339355,132.53199768066406
JAB,Oceania,-12.658300399780272,132.89300537109375
HGS,Africa,8.397130012512207,-13.12909984588623
TOP,North America,39.068698883057,-95.622497558594
MQY,North America,36.0089988708,-86.5201034546
UOS,North America,35.205101013184,-85.898101806641
NGQ,Asia,32.1,80.0530555556
CSO,Europe,51.8563995361,11.42029953
PWK,North America,42.114222,-87.901494
KLS,North America,46.11800003049999,-122.898002625
ZTA,Oceania,-20.78969955444336,-138.57000732421875
PUE,North America,8.667,-77.418
KHC,Europe,45.372501373291016,36.40140151977539
UKA,Africa,-4.29333,39.571098
ILN,North America,39.427898407,-83.792098999
AVW,North America,32.4095993042,-111.218002319
CGZ,North America,32.954899,-111.766998
BXK,North America,33.42039871,-112.685997
MMI,North America,35.39730072,-84.56259918
STK,North America,40.61529922,-103.2649994
RWL,North America,41.80559921,-107.1999969
CDW,North America,40.875198364300005,-74.2814025879
AIZ,North America,38.0960006714,-92.54949951170002
TVI,North America,30.901599884033,-83.881301879883
HSH,North America,35.9728012085,-115.134002686
GML,Europe,50.60350036621094,30.1919002532959
TMA,North America,31.4290008545,-83.4885025024
RDO,Europe,51.3891983032,21.213300705
DVT,North America,33.6883010864,-112.083000183
YRV,North America,50.9667015076,-118.182998657
FRG,North America,40.7288017273,-73.4133987427
ZHY,Asia,37.573125,105.154454
MCL,North America,63.7326011658,-148.910995483
PPC,North America,66.814102172852,-150.64399719238
KHW,Africa,-19.149999618530277,23.78300094604492
TXG,Asia,24.18630027770996,120.65399932861328
HLG,North America,40.1749992371,-80.6463012695
XYE,Asia,15.300000190734863,97.86699676513672
DWC,Asia,24.896356,55.161389
RKP,North America,28.0867996216,-97.0446014404
MVV,Europe,45.82080078125,6.652219772338867
MFX,Europe,45.407003,6.577942
AEB,Asia,23.7206001282,106.959999084
OKF,Africa,-19.149200439453125,15.91189956665039
OKU,Africa,-18.81279945373535,17.05940055847168
KOQ,Europe,51.7211112976,11.9527778625
PSH,Europe,54.30888748168945,8.686944007873535
TTD,North America,45.54940032959,-122.40100097656
HIO,North America,45.540401,-122.949997
KHT,Asia,33.3334007263,69.952003479
NMT,Asia,23.083,97.383003
BNO,North America,43.5918998718,-118.955001831
PRZ,North America,44.286998748779,-120.90399932861
RBL,North America,40.1506996155,-122.251998901
NOT,North America,38.143600463867,-122.55599975586
LKV,North America,42.1610984802,-120.399002075
OTK,North America,45.4182014465,-123.814002991
ONO,North America,44.020500183105,-117.01399993896
DLS,North America,45.6184997559,-121.166999817
GAI,North America,39.1683006287,-77.1660003662
OAS,Asia,33.12575,68.838517
YTA,North America,45.86439895629883,-77.25170135498047
TSB,Africa,-19.26189994812,17.732500076294
YSD,North America,50.266700744628906,-111.18299865722656
BNU,South America,-26.83060073852539,-49.09030151367188
YCC,North America,45.09280014038086,-74.56330108642578
IZA,South America,-21.5130558014,-43.1730575562
MVL,North America,44.53459930419999,-72.6139984131
RBD,North America,32.6809005737,-96.8682022095
BXY,Asia,45.621994,63.210773
WST,North America,41.3496017456,-71.8033981323
BID,North America,41.1680984497,-71.577796936
NME,North America,60.471000671387,-164.70100402832
OOK,North America,60.54140091,-165.0870056
OBY,North America,70.4882288244,-21.9716799259
VIN,Europe,49.242531,28.613778
BGE,North America,30.9715004,-84.63739777
ZGS,North America,50.259701,-60.679401
ZKG,North America,50.1958007812,-61.2658004761
YBI,North America,53.4693984985,-55.7849998474
WHP,North America,34.2593002319,-118.413002014
MAE,North America,36.9886016846,-120.111999512
YZZ,North America,49.0555992126,-117.60900116
YAB,North America,73.0058922479,-85.0325489044
GSI,South America,4.285833,-54.373056
MPY,South America,3.6575,-54.037201
LDX,South America,5.48306,-54.034401
KJI,Asia,48.2223,86.9959
CPB,South America,8.63333,-77.35
HMB,Africa,26.342778,31.742778
RVY,South America,-30.97459983825684,-55.476200103759766
POJ,South America,-18.672800064086918,-46.4911994934082
JTC,South America,-22.1668591409,-49.0502866745
OIA,South America,-6.763100147250001,-51.0499000549
RDC,South America,-8.033289909362793,-49.97990036010742
SXX,South America,-6.6413,-51.9523
BYO,South America,-21.247299,-56.452499
SXO,South America,-11.632399559020996,-50.68960189819336
CFC,South America,-26.78840065,-50.9398002625
CAF,South America,-4.871520042419434,-66.89749908447266
ERN,South America,-6.639530181884766,-69.87979888916016
CCI,South America,-27.180599212646484,-52.05270004272461
FBE,South America,-26.059200286865234,-53.0634994506836
CFO,South America,-10.634400367736816,-51.5635986328125
AAF,North America,29.72750092,-85.02749634
UMU,South America,-23.7987003326416,-53.31380081176758
DTI,South America,-18.232000351,-43.6503982544
FBA,South America,-2.5326099395800004,-66.0831985474
OLC,South America,-3.46792950765,-68.9204120636
HUW,South America,-7.532120227810001,-63.072101593
IRZ,South America,-0.3786,-64.9923
ORX,South America,-1.714079976081848,-55.83620071411133
UNA,South America,-15.3551998138,-38.9990005493
TEF,Oceania,-21.71500015258789,122.22899627685548
GZP,Asia,36.299217,32.300598
OAA,Asia,33.9225,69.07722222219999
FPR,North America,27.49510002,-80.36830139
PYM,North America,41.909,-70.728798
NCO,North America,41.597099304199,-71.412101745605
OWD,North America,42.1904983521,-71.1728973389
BAF,North America,42.157799,-72.715599
MGJ,North America,41.50999832,-74.26460266
HAR,North America,40.2170982361,-76.85150146480001
DXR,North America,41.3714981079,-73.48220062259999
ASH,North America,42.7817001343,-71.51480102539999
LWM,North America,42.7172012329,-71.1233978271
OXC,North America,41.47859954834,-73.135200500488
RMG,North America,34.3506011963,-85.15799713130001
GAD,North America,33.972599,-86.088996
WDR,North America,33.98289871,-83.66739655
DNN,North America,34.72290039,-84.87020111
LGC,North America,33.0089,-85.072601
PIM,North America,32.8406982422,-84.8824005127
GVL,North America,34.27259827,-83.8302002
PHD,North America,40.470901489258,-81.419700622559
HHH,North America,32.2243995667,-80.6975021362
DNL,North America,33.4664993286,-82.0393981934
MRN,North America,35.820202,-81.611397
PVL,North America,37.5617981,-82.56639862
TOC,North America,34.59379959,-83.29579926
PLV,Europe,49.56859970092773,34.39720153808594
WUU,Africa,7.725830078119999,27.9750003815
HUE,Africa,14.25,36.58300018310547
OYL,Africa,3.46972,39.101398
OZG,Africa,30.3202991486,-5.86667013168
WYE,Africa,8.610469818115234,-11.04539966583252
GBK,Africa,7.767000198364258,-12.383000373840332
THX,Asia,65.797203064,87.9353027344
TGP,Asia,61.589699,89.994003
AFW,North America,32.9875984192,-97.3188018799
RMK,Oceania,-34.1963996887207,140.6739959716797
LGH,Oceania,-30.59830093383789,138.42599487304688
RTS,Oceania,-32.006699,115.540001
FOS,Oceania,-30.83810043334961,128.11500549316406
KEW,North America,52.9911003113,-92.8364028931
YSP,North America,48.75529861450195,-86.34439849853516
YHF,North America,49.71419906616211,-83.68609619140625
YHN,North America,49.19309997558594,-84.75890350341797
YKX,North America,48.21030044555664,-79.98139953613281
YMG,North America,49.08390045166016,-85.86060333251953
YXZ,North America,47.96670150756836,-84.78669738769531
YEM,North America,45.84280014038086,-81.85810089111328
LWC,North America,39.01119995,-95.21659851
PPM,North America,26.247100830078,-80.111099243164
XMC,Oceania,-37.59830093383789,149.72000122070312
ULH,Asia,26.48,38.1288888889
YUE,Oceania,-22.254199981689453,131.78199768066406
LOP,Asia,-8.757322,116.276675
ZMH,North America,51.7360992432,-121.333000183
HDG,Asia,36.5258333333,114.425555556
LOZ,North America,37.0821990967,-84.08489990230001
FBG,North America,35.13180161,-78.93669891
WMI,Europe,52.451099,20.6518
JXA,Asia,45.293,131.193
JDG,Asia,33.3996009827,126.711997986
YGM,North America,50.62810134887695,-97.04329681396484
EYK,Asia,63.686901,66.698601
RAC,North America,42.7606010437,-87.8152008057
RZP,Asia,10.81874,119.507697
RKZ,Asia,29.3519,89.311401
TIW,North America,47.26789856,-122.5780029
GUF,North America,30.29050064,-87.67179871
IBB,South America,-0.942628026009,-90.9530029297
HMJ,Europe,49.359699,26.933399
HIW,Asia,34.36690139770508,132.41400146484375
KYI,Oceania,-31.470600128173828,131.8249969482422
HZL,North America,40.9868011475,-75.9949035645
CBE,North America,39.615398407,-78.7609024048
WYN,Oceania,-15.51140022277832,128.1529998779297
YBO,North America,56.9667015076,-130.25
KLF,Asia,54.5499992371,36.3666687012
LNR,North America,43.2117004395,-90.181602478
JOT,North America,41.51779938,-88.17549896
VYS,North America,41.351898,-89.153099
JXN,North America,42.2597999573,-84.45939636230001
BBX,North America,40.1375007629,-75.2650985718
OBE,North America,27.2628002167,-80.8498001099
SEF,North America,27.45639992,-81.3423996
AVO,North America,27.59119987,-81.52780151
GIF,North America,28.062901,-81.753304
ZPH,North America,28.2282009125,-82.15589904790001
OCF,North America,29.17259979,-82.22419739
AIK,North America,33.649399,-81.684998
CDN,North America,34.2835998535,-80.56490325930001
LBT,North America,34.6099014282,-79.05940246579999
SOP,North America,35.23740005,-79.3911972
SVH,North America,35.765300750732,-80.953903198242
LHV,North America,41.13560104,-77.42230225
BKL,North America,41.51750183105469,-81.68329620361328
DKK,North America,42.49330139,-79.27200317
LLY,North America,39.9429016113,-74.845703125
LDJ,North America,40.617401123,-74.2445983887
ANQ,North America,41.639702,-85.083504
CLW,North America,27.9766998291,-82.7586975098
CGX,North America,41.85879898071289,-87.60790252685547
CRE,North America,33.8116989136,-78.72389984130001
BXO,Europe,46.974444,8.396944
WBW,North America,41.2971992493,-75.8511962891
LNN,North America,41.6839981079,-81.3897018433
UMD,North America,70.6804279261,-52.1116304398
RLK,Asia,40.926,107.7428
FFT,North America,38.18249893,-84.90470123
LEW,North America,44.048500061,-70.2835006714
MRK,North America,25.995001,-81.672501
DRE,North America,46.0093002319,-83.74389648440001
GDW,North America,43.9706001282,-84.47499847410002
MFI,North America,44.6369018555,-90.1893005371
ISW,North America,44.3602981567,-89.83899688720001
CWI,North America,41.8311004639,-90.3291015625
BVY,North America,42.5842018127,-70.91649627689999
OSF,Asia,55.511667,37.507222
YRQ,North America,46.35279846191406,-72.67939758300781
POF,North America,36.773899078369,-90.324897766113
EOK,North America,40.4598999023,-91.4284973145
PSL,Europe,56.43920135498047,-3.372220039367676
STP,North America,44.93450164794922,-93.05999755859376
SOO,Europe,61.26150131225586,17.09910011291504
VNA,Asia,15.7094392077,106.410698891
DKS,Asia,73.51780700683594,80.37966918945312
BYT,Europe,51.66859817504883,-9.484169960021973
ADY,Africa,-22.6790008545,29.0555000305
HAO,North America,39.3638000488,-84.5220031738
GAS,Africa,-0.4635080099105835,39.64830017089844
HOA,Africa,-1.5219999551773071,40.00400161743164
KEY,Africa,-0.3899,35.242093
ILU,Africa,-2.9106099605560303,38.06520080566406
ATJ,Africa,-19.8392214824,47.0637130737
OVA,Africa,-24.235694754699995,45.3045272827
UTS,Asia,65.43729400630001,52.20033645629999
RGK,Asia,51.9667015076,85.8332977295
FLD,North America,43.7711982727,-88.48840332030001
STE,North America,44.5452003479,-89.530296325684
MQJ,Asia,66.450861,143.261551
PEF,Europe,54.1577796936,13.774443626399998
CJN,Asia,-7.719895,108.488995
GQQ,North America,40.7533988953,-82.7238006592
TPN,South America,-0.7761110067367554,-75.52639770507812
PTZ,South America,-1.5052399635299998,-78.0626983643
CKV,North America,36.6218986511,-87.4150009155
LPC,North America,34.665599823,-120.468002319
CTH,North America,39.97900009,-75.8655014
BST,Asia,31.55970001220703,64.36499786376953
LLK,Asia,38.7463989258,48.8180007935
GBB,Asia,40.826667,47.7125
ZTU,Asia,41.562222,46.667221
LKP,North America,44.2644996643,-73.96189880370001
KDY,Asia,62.7890014648,136.854995728
GYG,Asia,62.103484,129.545288
JIQ,Asia,29.5133333333,108.831111111
AOH,North America,40.706902,-84.026703
DSO,Asia,39.745201,127.473999
SSI,North America,31.15180016,-81.39129639
BFP,North America,40.7724990845,-80.39140319820001
GGE,North America,33.3116989136,-79.3196029663
HDI,North America,35.22010040283203,-84.8323974609375
RNT,North America,47.4930992126,-122.216003418
POC,North America,34.091598510742,-117.78199768066
CTY,North America,29.6354999542,-83.10479736330001
CEU,North America,34.6719017,-82.8864975
BEC,North America,37.6944999695,-97.21499633790002
QFO,Europe,52.090801,0.131944
SNY,North America,41.10129929,-102.9850006
GKL,Oceania,-23.1833000183,150.942001343
RPB,Oceania,-14.734814,134.525485
IFL,Oceania,-17.55940055847168,146.01199340820312
JRF,North America,21.3074,-158.070009
BIN,Asia,34.81700134277344,67.81700134277344
NBS,Asia,42.066944,127.602222
RGO,Asia,41.428538,129.647555
MOO,Oceania,-28.09939956665039,140.19700622558594
LUZ,Europe,51.240278,22.713611
ECA,North America,44.312801,-83.422302
VAM,Asia,3.47055555556,72.8358333333
LLF,Asia,26.338661,111.610043
LSZ,Europe,44.5657997131,14.3930997849
ONS,Oceania,-21.668300628662,115.1129989624
TDR,Oceania,-24.99329948425293,150.09300231933594
WBU,North America,40.0393981934,-105.225997925
BBJ,Europe,49.945278,6.565
PAO,North America,37.461101532,-122.114997864
USR,Asia,64.550003051758,143.11500549316
MSC,North America,33.4608001709,-111.727996826
YTY,Asia,32.5634,119.7198
PTK,North America,42.665500640869,-83.420097351074
KSI,Africa,9.1605596542358,-10.124400138855
EEN,North America,42.898399353027344,-72.27079772949219
THQ,Asia,34.5593986511,105.86000061
VRO,North America,23.1240005493,-81.3015975952
GKK,Asia,0.7324,73.4336
RCS,Europe,51.351898193359375,0.5033329725265503
RHD,South America,-27.4966,-64.93595
KMP,Africa,-26.5398006439209,18.111400604248047
KGT,Asia,30.1575,101.734722
VUS,Asia,60.78829956054688,46.2599983215332
IOW,North America,41.6391983032,-91.5465011597
TLQ,Asia,43.0308,89.0987
ANP,North America,38.942902,-76.568398
FXO,Africa,-14.815,36.529999
ODO,Asia,57.8661003113,114.242996216
ZTR,Europe,50.270556,28.738611
HRI,Asia,6.284467,81.124128
PEQ,North America,31.382400512695,-103.51100158691
HBG,North America,31.26479912,-89.25279999
QCJ,South America,-22.939501,-48.467999
QSC,South America,-21.875401,-47.903703
YKN,North America,42.916698455811,-97.385902404785
XSB,Asia,24.283611,52.580278
ZBM,North America,45.2907981873,-72.74140167239999
KTI,Asia,12.48799991607666,106.05500030517578
GYU,Asia,36.0788888889,106.216944444
CNI,Asia,39.2666666667,122.666944444
KRH,Europe,51.2136001587,-0.138611003757
JGD,Asia,50.371389,124.1175
CCL,Oceania,-26.774999618530277,150.61700439453125
HWD,North America,37.659198761,-122.122001648
MZP,Oceania,-41.12329864501953,172.98899841308594
JHQ,Oceania,-20.277221,148.755556
ARB,North America,42.2229995728,-83.74559783939999
SHT,Oceania,-36.42890167236328,145.39300537109375
TEM,Oceania,-34.4213981628418,147.51199340820312
GAH,Oceania,-25.61440086364746,151.61900329589844
WIO,Oceania,-31.52639961242676,143.375
BFJ,Asia,27.267066,105.472097
ULK,Asia,60.7206001282,114.825996399
KVR,Asia,44.2726,135.029
IGD,Asia,39.9766273499,43.8766479492
GNY,Asia,37.445663,38.895592
KZR,Asia,39.113079,30.128111
VLU,Asia,56.38109970092773,30.60810089111328
BEO,Oceania,-33.0667,151.647995
BMP,Oceania,-20.803300857543945,149.27000427246094
NGZ,North America,37.78889846801758,-122.31999969482422
YCN,North America,49.10559844970703,-81.01360321044922
BJP,South America,-22.979162,-46.537508
BQB,Oceania,-33.6884231567,115.401596069
SEK,Asia,67.4805,153.7364
IVR,Oceania,-29.888299942,151.143997192
GLI,Oceania,-29.674999237060547,151.68899536132812
IMM,North America,26.43320084,-81.40100098
TQQ,Asia,-5.7645702362061,123.91699981689
YIC,Asia,27.8025,114.3062
PTB,North America,37.183799743652,-77.507400512695
SBM,North America,43.76959991,-87.85140228
KFE,Oceania,-22.290754,119.437143
BJU,Asia,29.50200080871582,81.66899871826172
MZJ,North America,32.5106010437,-111.32800293
SAD,North America,32.85480118,-109.6350021
SLJ,Oceania,-22.2554,117.7627
KJP,Asia,26.1683006287,127.292999268
EKB,Asia,51.59099960327149,75.21499633789062
SIK,North America,36.898899078369,-89.561798095703
TTI,Oceania,-17.0132999420166,-149.58700561523438
GFL,North America,43.3412017822,-73.6102981567
MTN,North America,39.325699,-76.413803
FRY,North America,43.9911003113,-70.9478988647
NEW,North America,30.042400360107,-90.028297424316
COE,North America,47.77429962,-116.8199997
BMT,North America,30.0706996918,-94.21579742430002
DNV,North America,40.19919968,-87.59590149
COJ,Oceania,-31.332500457763672,149.26699829101562
TIX,North America,28.514799118042,-80.799201965332
BZH,Africa,-16.8169994354,28.3500003815
UAR,Africa,32.5143055556,-1.98305555556
NYE,Africa,-0.3644140064716339,36.97848510742188
AAP,North America,29.7224998474,-95.5883026123
FCM,North America,44.8272018433,-93.4570999146
LIX,Africa,-12.075833,34.737222
OJC,North America,38.84759903,-94.73760223
GIU,Asia,7.956669807430001,80.7285003662
EUM,Europe,54.07944488525391,9.941389083862305
TKT,Asia,16.895999908447266,99.25330352783205
YLK,North America,44.4852981567,-79.55560302730001
YCM,North America,43.19169998168945,-79.17169952392578
YPD,North America,45.2575,-79.829697
MNZ,North America,38.72140121,-77.51540375
LJN,North America,29.1086006165,-95.462097168
BGG,Asia,38.8592605591,40.5959625244
KFS,Asia,41.31420135498047,33.795799255371094
LLV,Asia,37.683333,111.142778
DCY,Asia,29.323056,100.053333
GXH,Asia,34.8105,102.6447
CIY,Europe,36.994601,14.607182
KVM,Asia,64.667,170.417007
ZKP,Asia,65.7485,150.8889
UMS,Asia,60.356998443604,134.43499755859
ADH,Asia,58.60279846191406,125.40899658203124
OLZ,Asia,60.397499,120.471001
NLT,Asia,43.4318,83.3786
PTA,North America,60.201681,-154.325863
BOR,Europe,47.655601501465,7.0108299255371
OBC,Africa,11.967000007629396,43.266998291015625
TDJ,Africa,11.782999992370604,42.91699981689453
AQB,North America,15.012200355529783,-91.15059661865234
NOR,Europe,65.13189697265625,-13.746399879455566
BTZ,Asia,40.23329925537109,29.00919914245605
WAR,Asia,-3.235,140.994
EWK,North America,38.0582008362,-97.2744979858
BSJ,Oceania,-37.88750076293945,147.5679931640625
TZR,North America,46.39310073852539,17.917499542236328
FBR,North America,41.3918991089,-110.406997681
CLS,North America,46.6769981384,-122.983001709
EVW,North America,41.27479935,-111.0350037
EUF,North America,31.9512996674,-85.1288986206
MEO,North America,35.91899872,-75.69550323
AUO,North America,32.615101,-85.433998
DBN,North America,32.56439972,-82.98529816
PUK,Oceania,-18.29560089111328,-137.01699829101562
CVO,North America,44.49720001,-123.2900009
PXH,Oceania,-29.716,135.5244
CWT,Oceania,-33.84469985961914,148.6490020751953
OGD,North America,41.195899963379,-112.0120010376
AKO,North America,40.1755981445,-103.222000122
SHN,North America,47.233600616455,-123.14800262451
WNA,North America,60.69029998779297,-161.97900390625
PKA,North America,60.70289993,-161.7779999
YBW,North America,48.75,-123.233001709
WSO,South America,5.215277,-57.185302
WKR,North America,27.266700744628903,-78.39969635009766
GFO,South America,6.358864,-58.655207
DYL,North America,40.3330001831,-75.1222991943
TGI,South America,-9.133000373840332,-75.94999694824219
TJL,South America,-20.754199981689,-51.684200286865
YZY,Asia,38.8018989563,100.675003052
OAL,South America,-11.496,-61.4508
OCW,North America,35.570499420166,-77.049797058105
MHC,South America,-42.340388,-73.715693
SWO,North America,36.161201477051,-97.08570098877
OKM,North America,35.668098449707,-95.948699951172
CUH,North America,35.9499015808,-96.7731018066
CSM,North America,35.3398017883,-99.2005004883
WLD,North America,37.168598175,-97.0375976562
PWA,North America,35.53419876,-97.64710236
DTN,North America,32.5401992798,-93.7450027466
SEP,North America,32.215301513672,-98.177696228027
ADT,North America,34.804298,-96.671303
IRB,North America,30.9057006836,-101.891998291
YEL,North America,46.351398468,-82.5614013672
IKB,North America,36.2228012085,-81.09829711910001
DAN,North America,36.572898864746094,-79.33609771728516
ERG,Asia,61.2750015259,108.029998779
HCW,North America,34.71289825,-79.95700073
BEM,Africa,32.401895,-6.315905
NKT,Asia,37.3647,42.0582
SUY,Asia,62.185001373291,117.63500213623
OUZ,Africa,22.75639915466309,-12.483599662780762
ABB,Africa,6.204167,6.665278
QUO,Africa,4.8725,8.093
KAA,Africa,-10.216699600219728,31.13330078125
SGX,Africa,-10.68299961090088,35.58300018310547
JUH,Asia,30.7403,117.6856
AOG,Asia,41.105301,122.853996
DQA,Asia,46.7463888889,125.140555556
ZYI,Asia,27.5895,107.0007
LDS,Asia,47.7520555556,129.019125
AVA,Asia,26.2605555556,105.873333333
KSS,Africa,11.333000183105469,-5.699999809265137
WTB,Oceania,-27.558332,151.793335
TNH,Asia,42.2538888889,125.703333333
SZV,Asia,31.2631,120.401001
LII,Asia,-3.7018,137.957
NTI,Asia,-2.1033,133.5164
WSR,Asia,-2.721,134.5061
DTB,Asia,2.25973,98.991898
MEQ,Asia,4.25,96.21700286865234
BUW,Asia,-5.486879825592041,122.56900024414062
KAZ,Asia,1.1852799654006958,127.89600372314452
MNA,Asia,4.00694,126.672997
SGQ,Asia,0.3847,117.543
BUU,Asia,-1.1278,102.135
ILA,Asia,-3.97648,137.6225
OKL,Asia,-4.9071,140.6277
KOX,Asia,-4.71075,136.43515
CMQ,Oceania,-22.773099899291992,147.62100219726562
WMB,Oceania,-38.2952995300293,142.44700622558594
RCM,Oceania,-20.70190048217773,143.11500549316406
DCN,Oceania,-17.5813999176,123.82800293
KNO,Asia,3.642222,98.885278
AMN,North America,43.322101593,-84.68800354
HMY,Asia,36.703999,126.486
EMT,North America,34.086102,-118.035004
FAH,Asia,32.367000579833984,62.18299865722656
IXT,Asia,28.06609916687012,95.33560180664062
KRQ,Europe,48.70560073852539,37.62889862060547
QKX,Europe,69.04029846191406,23.03400039672852
SSF,North America,29.336999893188,-98.471099853516
JAS,North America,30.88570023,-94.03489685
MRF,North America,30.371099,-104.017997
ALE,North America,30.3841991425,-103.683998108
BQE,Africa,11.297355651855469,-15.838079452514648
CZA,North America,20.6413002014,-88.4461975098
BUY,Oceania,-33.378299713134766,115.677001953125
CCB,North America,34.1115989685,-117.68800354
EKI,North America,41.7193984985,-86.00319671630001
CUB,North America,33.970500946,-80.9952011108
GDC,North America,34.758301,-82.376404
HVS,North America,34.4030990601,-80.11920166019999
SZT,North America,16.690299987793,-92.530097961426
DU9,North America,42.8722000122,-79.5958023071
RIH,North America,8.375880241394,-80.127899169922
LEE,North America,28.82309914,-81.80870056
PPY,South America,-22.28919982910156,-45.91910171508789
DIQ,South America,-20.180700302124,-44.870899200439
EIK,Asia,46.68,38.21
ERD,Europe,46.81499862670898,36.75809860229492
BWX,Asia,-8.31015,114.3401
ERL,Asia,43.4225,112.096667
CNO,North America,33.97470093,-117.637001
HTR,Asia,24.0589008331,123.805999756
BWW,North America,22.6212997437,-79.1472015381
PRB,North America,35.67290115,-120.6269989
PKX,Asia,39.509945,116.41092
HAF,North America,37.5134010315,-122.500999451
HCJ,Asia,24.805,107.6997
WJF,North America,34.74110031,-118.2190018
CJF,Oceania,-22.96669960022,118.81300354004
GUZ,South America,-20.646499633800005,-40.491901397700005
UBT,South America,-23.44109916687012,-45.07559967041016
BOX,Oceania,-16.075300216674805,136.302001953125
QUG,Europe,50.85940170288086,-0.7591670155525208
TNW,South America,-1.059722,-77.583333
FYJ,Asia,48.199494,134.366447
PZL,Africa,-27.84939956665039,32.30970001220703
LPF,Asia,26.609417,104.979
KJH,Asia,26.972,107.988
HPG,Asia,31.626,110.34
ZQZ,Asia,40.7386016846,114.930000305
YIE,Asia,47.3106,119.9117
HNY,Asia,26.9053,112.627998
AHJ,Asia,32.53154,102.35224
WOS,Asia,39.166801,127.486
IGT,Asia,43.3222999573,45.0125999451
ASN,North America,33.569900512699995,-86.05090332030001
GMU,North America,34.8479003906,-82.34999847410002
NGD,North America,18.72719955444336,-64.32969665527344
TOI,North America,31.860399,-86.012101
ETS,North America,31.29969978,-85.89990234
EFG,Oceania,-9.15380555556,147.659805556
KGW,Oceania,-9.13591666667,147.669444444
NDN,Oceania,-9.14355555556,147.68425
BNM,Oceania,-9.10777777778,147.666722222
ALX,North America,32.914699554399995,-85.9629974365
PKT,Oceania,-14.25,129.5290069580078
GPN,Oceania,-11.40250015258789,130.4219970703125
DOH,Asia,25.273056,51.608056
HZP,North America,57.3816986084,-111.700996399
HDE,North America,40.452099,-99.336502
PTT,North America,37.70159912,-98.74690247
LXN,North America,40.7910003662,-99.7772979736
CBF,North America,41.2592010498,-95.760597229
OKK,North America,40.528198242188,-86.05899810791
GBG,North America,40.9379997253,-90.431098938
GUY,North America,36.6851005554,-101.508003235
IDP,North America,37.1584014893,-95.7783966064
BBC,North America,28.9733009338,-95.8635025024
PRX,North America,33.636600494385,-95.450798034668
CFV,North America,37.09400177,-95.5718994141
GXY,North America,40.4374008179,-104.633003235
OEL,North America,52.9347000122,36.0022010803
FET,North America,41.44910049,-96.52020264
LGD,North America,45.2901992798,-118.007003784
SZY,Europe,53.481899,20.9377
MPO,North America,41.137503,-75.378897
UKT,North America,40.435199737549,-75.381896972656
YBA,North America,51.2073404699,-115.541861057
BNG,North America,33.9230995178,-116.850997925
OFK,North America,41.985500335693,-97.435096740723
TFL,South America,-17.89229965209961,-41.51359939575195
TPF,North America,27.915599822998,-82.44930267334
BZC,South America,-22.770999908447266,-41.96289825439453
ITP,South America,-21.2192993164,-41.8759002686
REZ,South America,-22.4785003662,-44.4803009033
KBN,Africa,-6.132999897,24.4829998016
IKL,Africa,-1.048109,23.372501
